stride_id,timestamp,gait_cluster,cluster_confidence,ood,ood_engaged,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,gain_updated,target_belt_length,motor_position,motor_velocity,motor_current
26,236.54,OOD,1.0,1,0,1.0535701162528672,2.0845316864276056,2.0845316864276056,0.8562813681631302,1.0,-0.43631082644811636,0.5999999999999943,0.8499999999999943,1.4499999999999886,0.4137931034482752,0.5862068965517249,0.7058823529411745,belt_cycle,,,,113.80000000000001,399.0,0.14166004337410462,1.0078829217878509,0.0,0.006980802792320969,,0.0,0.004886561954624678,healthy_reference:0p8,COMBINED_DEVIATION,0.003909249563699742,0.03544885605827435,0,-92.25175329727864,-1.84,4.44,0.51
27,238.08,S0,1.0,0,0,0.8264713124150224,1.8780094438414778,1.8780094438414778,0.8213994393425422,1.0,-0.22978858386198864,0.5800000000000125,0.960000000000008,1.5400000000000205,0.37662337662337975,0.6233766233766203,0.6041666666666747,belt_cycle,,,,127.4,537.1,0.13658622853635688,1.0716531107440421,0.015271058355881828,0.0,,0.0,0.004581317506764548,healthy_reference:0p6,COMBINED_DEVIATION,0.003665054005411639,0.03544885605827435,1,-92.25175329727864,-1.75,3.32,0.51
28,239.61,OOD,1.0,1,0,1.1078760129783045,1.9943160559806203,1.9943160559806203,0.8213994393425422,1.0,-0.34609519600113114,0.6100000000000136,0.9199999999999875,1.5300000000000011,0.39869281045752497,0.6013071895424751,0.6630434782608934,belt_cycle,,,,115.9,444.2,0.16964586002295634,1.2818152272150338,0.0,0.0,,1.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.03544885605827435,0,-92.25175329727864,-1.76,4.51,0.57
29,241.1,S0,1.0,0,0,0.8681854619171668,2.034434002354539,2.034434002354539,0.8213994393425422,1.0,-0.38621314237504967,0.6200000000000045,0.8699999999999761,1.4899999999999807,0.416107382550344,0.5838926174496559,0.7126436781609443,belt_cycle,,,,103.39999999999999,378.9,0.1428033084904522,1.228779602375589,0.0,0.0,,0.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.03544885605827435,0,-92.25175329727864,-1.77,3.91,0.44
30,242.58,OOD,1.0,1,0,1.2881180565012875,2.206267720497042,2.206267720497042,0.8213994393425422,1.0,-0.5580468605175528,0.589999999999975,0.8900000000000432,1.4800000000000182,0.39864864864862687,0.6013513513513732,0.6629213483145464,belt_cycle,,,,119.2,461.7,0.17520668582420115,1.287428434145338,0.0,0.0,,1.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1,-88.70686769145121,-1.81,3.93,0.44
31,244.05,S0,1.0,0,0,0.8975392736306064,1.991432224146946,1.991432224146946,0.8213994393425422,1.0,-0.3432113641674568,0.5900000000000034,0.8799999999999955,1.4699999999999989,0.4013605442176897,0.5986394557823103,0.6704545454545527,belt_cycle,,,,119.9,429.9,0.1505966064644079,1.0853968269075502,0.0,0.0,,0.303558913749594,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.72,3.95,0.26
32,245.55,OOD,1.0,1,0,0.9638668743064939,2.1225590685020213,2.1225590685020213,0.8213994393425422,1.0,-0.47433820852253206,0.5800000000000125,0.9199999999999875,1.5,0.386666666666675,0.613333333333325,0.6304347826087178,belt_cycle,,,,111.3,315.2,0.15758067673528087,1.308555100780446,0.0,0.0,,0.6857147782026571,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.73,2.5,0.26
33,247.12,OOD,1.0,1,0,1.0532290781596498,1.8519115029966944,1.8519115029966944,0.8213994393425422,1.0,-0.2036906430172052,0.5999999999999943,0.9699999999999989,1.5699999999999932,0.38216560509553943,0.6178343949044606,0.6185567010309228,belt_cycle,,,,109.9,365.9,0.16431720011421808,1.5423319380174554,0.0,0.0,,1.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1,-88.70686769145121,-1.68,5.35,0.52
34,248.62,OOD,1.0,1,0,1.028645540683329,2.07514989189499,2.07514989189499,0.8213994393425422,1.0,-0.4269290319155008,0.6299999999999955,0.8700000000000045,1.5,0.419999999999997,0.5800000000000031,0.7241379310344738,belt_cycle,,,,126.20000000000002,456.9,0.15031479504094933,1.1152388854060935,0.0,0.0,,0.2881386954574468,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.76,4.77,0.69
35,250.18,S0,1.0,0,0,0.840126663692905,2.180424410938104,2.180424410938104,0.8213994393425422,1.0,-0.5322035509586147,0.5999999999999943,0.960000000000008,1.5600000000000023,0.3846153846153804,0.6153846153846196,0.6249999999999889,belt_cycle,,,,113.69999999999999,440.0,0.13493545767926796,0.9058033802760274,0.0,0.0,,0.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.81,6.06,0.52
36,251.66,OOD,1.0,1,0,0.9868615413762251,2.0083008292936304,2.0083008292936304,0.8213994393425422,1.0,-0.3600799693141412,0.6200000000000045,0.8599999999999852,1.4799999999999898,0.4189189189189249,0.5810810810810751,0.7209302325581572,belt_cycle,,,,120.1,388.1,0.15467237836035314,1.2434008506196723,0.0,0.0,,0.526577880025511,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1,-88.70686769145121,-1.97,4.36,0.44
37,253.13,OOD,1.0,1,0,0.9544407541261404,2.00865224499315,2.00865224499315,0.8213994393425422,1.0,-0.3604313850136607,0.5900000000000034,0.8799999999999955,1.4699999999999989,0.4013605442176897,0.5986394557823103,0.6704545454545527,belt_cycle,,,,113.4,384.6,0.15268335775382635,1.098955746345082,0.0,0.0,,0.41774222118738935,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-2.01,3.55,0.26
38,254.63,S0,1.0,0,0,0.9052311948584185,1.9700705947102914,1.9700705947102914,0.8213994393425422,1.0,-0.32184973473080225,0.5799999999999841,0.9200000000000159,1.5,0.38666666666665606,0.6133333333333439,0.6304347826086675,belt_cycle,,,,115.60000000000001,386.5,0.15030448876729532,1.2144015399436752,0.0,0.0,,0.28757475455124465,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.96,2.44,0.46
39,256.18,OOD,1.0,1,0,1.0485801084628523,1.8444387624402783,1.8444387624402783,0.8213994393425422,1.0,-0.19621790246078907,0.5999999999999943,0.950000000000017,1.5500000000000114,0.3870967741935419,0.6129032258064582,0.6315789473684037,belt_cycle,,,,117.99999999999999,431.6,0.15509053219536958,0.9748970597585935,0.0,0.0,,0.5494585118200562,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1,-88.70686769145121,-1.86,3.79,0.57
40,257.76,OOD,1.0,1,0,1.288846088203492,2.1727914792270635,2.1727914792270635,0.8213994393425422,1.0,-0.5245706192475743,0.6200000000000045,0.9599999999999795,1.579999999999984,0.39240506329114605,0.6075949367088539,0.6458333333333518,belt_cycle,,,,118.39999999999999,357.0,0.1808510096496642,1.3480169613661803,0.0,0.0,,1.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.81,5.56,0.38
41,259.29,OOD,1.0,1,0,1.1656693329658054,2.1680165977460915,2.1680165977460915,0.8213994393425422,1.0,-0.5197957377666023,0.6399999999999864,0.8900000000000432,1.5300000000000296,0.41830065359475427,0.5816993464052458,0.7191011235954554,belt_cycle,,,,110.80000000000001,432.8,0.17414834626390116,1.273822009578186,0.0,0.0,,1.0,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-88.70686769145121,-1.9,3.62,0.47
42,260.73,OOD,1.0,1,0,1.2165227591210026,2.1921596885971217,2.1921596885971217,0.8562813681631302,1.0,-0.5439388286176325,0.6100000000000136,0.8299999999999841,1.4399999999999977,0.42361111111112126,0.5763888888888787,0.7349397590361751,belt_cycle,,,,108.9,390.3,0.17986993156990366,1.8028905137300557,0.0,0.04973821989528786,,0.0,0.0348167539267015,healthy_reference:0p8,COMBINED_DEVIATION,0.0278534031413612,0.0,1,-88.70686769145121,-1.98,3.02,0.45
43,262.27,OOD,1.0,1,1,1.552883466043628,2.157122528375823,2.157122528375823,0.8213994393425422,1.0,-0.5089016683963337,0.5799999999999841,0.9599999999999795,1.5399999999999636,0.3766233766233752,0.6233766233766248,0.604166666666663,belt_cycle,,,,113.3,481.6,0.18960269222470819,1.1415901340495127,0.015271058355927347,0.0,,1.0,0.004581317506778204,healthy_reference:0p6,OOD,0.0036650540054225635,0.0,1,-88.70686769145121,-1.96,5.19,0.46
44,263.78,OOD,1.0,1,1,1.1724907121339003,2.2262387176721363,2.2262387176721363,0.8213994393425422,1.0,-0.5780178576926471,0.6100000000000136,0.8999999999999773,1.509999999999991,0.4039735099337863,0.5960264900662137,0.67777777777781,belt_cycle,,,,115.4,355.3,0.14781356118616892,1.1313342235129584,0.0,0.0,,0.1512756415504312,0.0,healthy_reference:0p6,OOD,0.0,0.0,1,-88.70686769145121,-1.99,2.34,0.19
45,265.27,OOD,1.0,1,1,0.9552699612373641,1.7653317785353462,1.7653317785353462,0.8213994393425422,1.0,-0.11711091855585698,0.6100000000000136,0.8799999999999955,1.490000000000009,0.4093959731543691,0.590604026845631,0.6931818181818372,belt_cycle,,,,119.29999999999998,403.1,0.16433060465659527,0.9381780951124689,0.0,0.0,,1.0,0.0,healthy_reference:0p6,OOD,0.0,0.0,1,-88.70686769145121,-1.92,3.53,0.25
46,266.74,OOD,1.0,1,1,1.2252166223706027,2.0372712511934306,2.0372712511934306,0.8213994393425422,1.0,-0.38905039121394136,0.589999999999975,0.8800000000000523,1.4700000000000273,0.4013605442176626,0.5986394557823373,0.6704545454544771,belt_cycle,,,,118.80000000000001,450.1,0.17128791219876796,1.0787101860310244,0.0,0.0,,1.0,0.0,healthy_reference:0p6,OOD,0.0,0.0,1,-88.70686769145121,-1.9,5.14,0.49
