stride_id,timestamp,gait_cluster,cluster_confidence,ood,ood_engaged,d_patient,d_healthy,d_target,healthy_region_threshold,manifold_deviation,delta_healthy,estimated_swing_time,estimated_stance_time,estimated_stride_time,estimated_swing_ratio,estimated_stance_ratio,estimated_swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,raw_assist_gain,assist_gain,gain_updated,target_belt_length,motor_position,motor_velocity,motor_current
17,351.09,S0,1.0,0,0,0.7435962698615673,2.0122403661664046,2.0122403661664046,0.8562813681631302,1.0,-0.07923760178938655,0.5400000000000205,0.8199999999999363,1.3599999999999568,0.39705882352943944,0.6029411764705606,0.6585365853659297,belt_cycle,,,,130.7,615.1,0.16426783965624012,1.0892166913624164,0.0,0.0,,0.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-89.27138614074013,-1.72,5.7,0.67
18,352.55,S0,1.0,0,0,0.7493515973658168,2.064903184918027,2.064903184918027,0.8562813681631302,1.0,-0.1319004205410088,0.5399999999999636,0.9200000000000728,1.4600000000000364,0.369863013698596,0.630136986301404,0.5869565217390444,belt_cycle,,,,116.0,455.5,0.14866346918653328,1.0426937433611705,0.10965014427395059,0.0,,0.0,0.03289504328218518,healthy_reference:0p8,COMBINED_DEVIATION,0.026316034625748143,0.0,0,-89.27138614074013,-1.78,3.24,0.43
19,354.0,S0,1.0,0,0,0.8184754231539393,2.280188337524511,2.280188337524511,0.8562813681631302,1.0,-0.3471855731474929,0.5900000000000318,0.8599999999999568,1.4499999999999886,0.40689655172416306,0.5931034482758369,0.6860465116279785,belt_cycle,,,,125.7,453.0,0.12902514939373372,1.094074028882764,0.0,0.0,,0.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1,-89.27138614074013,-1.77,4.07,0.36
20,355.49,S0,1.0,0,0,0.8243935979699003,1.8059887234386298,1.8059887234386298,0.8213994393425422,1.0,0.1270140409383882,0.5799999999999841,0.910000000000025,1.490000000000009,0.3892617449664299,0.6107382550335702,0.6373626373626023,belt_cycle,,,,131.70000000000002,491.0,0.1502730317037209,1.0381709775148515,0.0,0.0,,0.2858534801572027,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-89.27138614074013,-1.75,5.22,0.6
21,356.97,S0,1.0,0,0,0.5451480345327511,1.8123920460820628,1.8123920460820628,0.8213994393425422,1.0,0.12061071829495518,0.589999999999975,0.8900000000000432,1.4800000000000182,0.39864864864862687,0.6013513513513732,0.6629213483145464,belt_cycle,,,,130.9,522.0,0.1561246659424653,1.2192528407049943,0.0,0.0,,0.6060444653906593,0.0,healthy_reference:0p6,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-89.27138614074013,-1.78,7.32,0.63
22,358.35,S0,1.0,0,0,0.5379530044479033,2.084240407322711,2.084240407322711,0.8562813681631302,1.0,-0.15123764294569297,0.5900000000000318,0.7899999999999636,1.3799999999999955,0.42753623188408246,0.5724637681159176,0.7468354430380494,belt_cycle,,,,116.1,459.4,0.17676897972468678,1.3946452361825823,0.0,0.0,,0.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1,-89.27138614074013,-1.83,6.19,0.4
23,359.79,S0,1.0,0,0,0.6396693120673884,2.0987147521945353,2.0987147521945353,0.8562813681631302,1.0,-0.16571198781751728,0.5500000000000114,0.8899999999999864,1.4399999999999977,0.38194444444445297,0.618055555555547,0.6179775280899099,belt_cycle,,,,117.10000000000001,464.7,0.17104611012753723,1.2242236315813688,0.0,0.0,,0.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0,-89.27138614074013,-1.88,7.78,0.63
24,361.05,S0,1.0,0,0,0.717776386605733,1.9940249119716316,1.9940249119716316,1.408510704557446,0.70542241783023,-0.06102214759461355,0.5799999999999841,0.6800000000000068,1.259999999999991,0.460317460317451,0.539682539682549,0.8529411764705562,belt_cycle,,,,114.80000000000001,483.6,0.18017069809922934,1.4743354281612933,0.0,0.026458616010854617,,0.0,0.01852103120759823,healthy_reference:1p0,COMBINED_DEVIATION,0.01263447272910853,0.0,0,-89.27138614074013,-1.93,3.91,0.4
25,362.62,S0,1.0,0,0,0.5748452118449537,1.9755046142670936,1.9755046142670936,0.8213994393425422,1.0,-0.04250184989007555,0.5099999999999909,1.0600000000000023,1.5699999999999932,0.3248407643312058,0.6751592356687942,0.4811320754716885,belt_cycle,,,,135.79999999999998,484.3,0.1472686704744606,1.2463509094611571,0.5330971812776214,0.0,,0.121460193983448,0.15992915438328642,healthy_reference:0p6,COMBINED_DEVIATION,0.12794332350662915,0.1,1,-99.27138614074013,-1.95,4.18,0.61
26,364.04,S0,1.0,0,0,0.916587524944732,2.311349589602258,2.311349589602258,0.8562813681631302,1.0,-0.37834682522524,0.6299999999999955,0.7900000000000205,1.420000000000016,0.4436619718309777,0.5563380281690222,0.7974683544303534,belt_cycle,,,,121.5,447.3,0.15804236930976173,1.3824759735599108,0.0,0.0,,0.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.1,0,-99.27138614074013,-1.98,4.02,0.26
28,369.82,S0,1.0,0,0,0.9775651609453009,1.9807662217492081,1.9807662217492081,0.8562813681631302,1.0,-0.04776345737219012,0.6499999999999773,0.6700000000000159,1.3199999999999932,0.4924242424242277,0.5075757575757722,0.9701492537312864,belt_cycle,,,,116.00000000000001,426.0,0.13131808327923675,1.1382950691877074,0.0,0.0,,0.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.1,0,-99.27138614074013,-1.18,8.09,1.37
29,371.28,S0,1.0,0,0,0.7900052598393885,2.256493998002952,2.256493998002952,0.8562813681631302,1.0,-0.3234912336259341,0.5300000000000296,0.92999999999995,1.4599999999999795,0.3630136986301623,0.6369863013698377,0.569892473118342,belt_cycle,,,,126.49999999999999,449.3,0.12868193564634872,1.4145058189430273,0.1781432949582873,0.0,,0.0,0.05344298848748619,healthy_reference:0p8,COMBINED_DEVIATION,0.04275439078998895,0.1,1,-99.27138614074013,-1.37,5.63,0.67
